skill_name,case_id,case_title,category,selection_reason
scale-marketing,APP_134,Pat Walls - Starter Story,app,"キーワード一致: seo, content_marketing"
scale-marketing,APP_135,Rob Walling - Drip / TinySeed / MicroConf,app,キーワード一致: content_marketing
scale-marketing,APP_136,Courtland Allen - Indie Hackers,app,キーワード一致: content_marketing
scale-marketing,APP_137,Derrick Reimer - SavvyCal,app,キーワード一致: content_marketing
scale-marketing,APP_138,Rosie Sherry - Ministry of Testing / Rosieland,app,キーワード一致: content_marketing
scale-marketing,APP_139,Jack Ellis - Fathom Analytics,app,"キーワード一致: seo, content_marketing"
scale-marketing,APP_140,Paul Jarvis - Fathom Analytics / Company of One,app,キーワード一致: content_marketing
scale-marketing,APP_141,Ali Salah - Instatus,app,キーワード一致: seo
scale-marketing,APP_142,Bram Kanstein - Startup Stash / NoCodeMVP,app,"キーワード一致: scale, content_marketing"
scale-marketing,APP_144,Ryan Kulp - Fork Equity / Fomo,app,キーワード一致: content_marketing
scale-marketing,APP_145,Laura Roeder - MeetEdgar,app,"キーワード一致: paid_ads, content_marketing"
scale-marketing,APP_146,Yannick Veys - Hypefury,app,キーワード一致: content_marketing
scale-marketing,APP_149,Randall Kanna - The Standout Developer,app,キーワード一致: content_marketing
scale-marketing,APP_150,Wes Bos - Developer Education & Courses,app,キーワード一致: content_marketing
scale-marketing,APP_151,Scott Tolinski - Level Up Tutorials / Syntax,app,"キーワード一致: seo, content_marketing"
scale-marketing,APP_152,Lynne Tye - Key Values,app,キーワード一致: content_marketing
scale-marketing,APP_154,Alex West - CyberLeads,app,キーワード一致: content_marketing
scale-marketing,APP_157,Dagobert Renouf - Logology,app,キーワード一致: content_marketing
scale-marketing,APP_158,Monica Lent - Affilimate,app,"キーワード一致: seo, content_marketing"
scale-marketing,APP_159,Dru Riley - Trends.vc,app,キーワード一致: content_marketing
scale-marketing,APP_160,Alex MacCaw - Clearbit / Reflect,app,キーワード一致: content_marketing
scale-marketing,APP_161,Pieter Levels - Nomad List,app,キーワード一致: content_marketing
scale-marketing,APP_165,Sharath Kuruganty - Shoutout / GuestLab,app,キーワード一致: content_marketing
scale-marketing,APP_169,Amy Hoy - Noko (Freckle) & 30x500,app,キーワード一致: content_marketing
scale-marketing,NL_CASE_001,High Revenue Newsletters Collection,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_002,Monthly 100K+ Revenue Cases,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_003,Niche Success Cases,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_003_02,The High Performance Journal,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_003_03,Tech Email Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_003_15,Matt Goodwin Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_003_16,Lookout Media,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_004,Knowledge & Unique Content,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_005,Lenny's Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_006,Letters from an American,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_007,The Pragmatic Engineer,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_LOW_001,Indie Creator Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_LOW_002,Side Hustle 3-Month,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_LOW_003,Micro Niche Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_LOW_004,Student Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_LOW_005,Local Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_LOW_006,Hobby Newsletter Pattern（複数事例統合）,newsletter,"growth_strategiesに該当: organic_social, community_building"
scale-marketing,NL_CASE_LOW_007,Weekly Newsletter Pattern（週1配信パターン）,newsletter,"growth_strategiesに該当: consistency, organic_growth"
scale-marketing,NL_CASE_LOW_008,Ad Revenue Newsletter Pattern（広告収益モデル）,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_LOW_009,Curation Newsletter Pattern（キュレーション型）,newsletter,"growth_strategiesに該当: curation_quality, niche_focus"
scale-marketing,NL_CASE_MID_001,Extra Points,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_MID_002,Chief in the North,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_MID_002B,Naptown Scoop,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_MID_003,Parenting Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_MID_003B,Stacked Marketer,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_MID_004,Alex Brogan Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_CASE_P1_001,ByteByteGo Newsletter,newsletter,キーワード一致: seo
scale-marketing,NL_CASE_P1_002,Morning Brew,newsletter,"キーワード一致: scale, paid_ads"
scale-marketing,NL_CASE_P1_003,The Hustle,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_004,Lenny's Newsletter,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_005,Milk Road,newsletter,キーワード一致: paid_ads
scale-marketing,NL_CASE_P1_006,Ben's Bites,newsletter,"キーワード一致: scale, paid_ads"
scale-marketing,NL_CASE_P1_007,TLDR Newsletter,newsletter,"キーワード一致: scale, paid_ads"
scale-marketing,NL_CASE_P1_008,The Rundown AI,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_009,Not Boring,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_010,The Generalist,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_011,Growth.design,newsletter,"growth_strategiesに該当: unique_format, word_of_mouth"
scale-marketing,NL_CASE_P1_012,Indie Hackers Newsletter,newsletter,"growth_strategiesに該当: community_driven, acquisition"
scale-marketing,NL_CASE_P1_013,Dense Discovery,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_014,Trends.vc,newsletter,"growth_strategiesに該当: half_paywall, ab_testing"
scale-marketing,NL_CASE_P1_015,The Bootstrapped Founder,newsletter,"growth_strategiesに該当: building_in_public, sparkloop"
scale-marketing,NL_CASE_P1_016,Liberty's Highlights,newsletter,"growth_strategiesに該当: anonymity, quality_first"
scale-marketing,NL_CASE_P1_017,Compounding Quality,newsletter,"growth_strategiesに該当: lead_magnet, social_twitter_linkedin"
scale-marketing,NL_CASE_P1_018,Product Hunt Daily,newsletter,キーワード一致: scale
scale-marketing,NL_CASE_P1_019,SparkLoop / Send & Grow,newsletter,キーワード一致: seo
scale-marketing,NL_CASE_P1_020,Newsletter Operator,newsletter,"growth_strategiesに該当: cohort_course, agency"
scale-marketing,NL_CASE_P2_001,Milk Road,newsletter,キーワード一致: seo
scale-marketing,NL_CASE_P2_002,The Hustle,newsletter,キーワード一致: seo
scale-marketing,NL_MARKET_001,2025 Newsletter Market Trends,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_001,32 Billion Yen Case,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_001B,International Newsletter Case,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_002,Lawyer to 4 Billion,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_003,Solo 26 Billion Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_004,AI 2 Billion Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_005,Street Culture Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_006,Parenting 86M Newsletter,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_007,Alex Brogan Overseas,newsletter,growth_strategiesに該当: organic_search
scale-marketing,NL_OVERSEAS_008,Naptown Scoop Overseas,newsletter,growth_strategiesに該当: organic_search
track-kpis,APP_002,Desmond - Rise / LifeReset,app,キーワード一致: tracking
track-kpis,APP_033,Alex Finn - Creator Buddy,app,キーワード一致: analytics
track-kpis,APP_053,Steven Cravotta - 電子タバコ減煙アプリ,app,キーワード一致: tracking
track-kpis,APP_057,David Attias - Stoppr,app,キーワード一致: tracking
track-kpis,APP_059,Sumit Kumar - Parqet,app,キーワード一致: tracking
track-kpis,APP_068,David Bressler - Formula Bot,app,キーワード一致: analytics
track-kpis,APP_074,Sebastian Röhl - HabitKit,app,キーワード一致: tracking
track-kpis,APP_075,Rox (ThumbnailTest),app,キーワード一致: analytics
track-kpis,APP_089,David Bressler - Formula Bot,app,キーワード一致: analytics
track-kpis,APP_102,Adriaan van Rossum - Simple Analytics,app,キーワード一致: analytics
track-kpis,APP_106,Sebastian Röhl - HabitKit,app,キーワード一致: tracking
track-kpis,APP_116,Josh Pigford - Baremetrics,app,"キーワード一致: metrics, analytics"
track-kpis,APP_124,Marc Seitz - Papermark,app,キーワード一致: analytics
track-kpis,APP_127,Marko Saric - Plausible Analytics,app,キーワード一致: analytics
track-kpis,APP_133,Uku Taht - Plausible Analytics,app,キーワード一致: analytics
track-kpis,APP_139,Jack Ellis - Fathom Analytics,app,キーワード一致: analytics
track-kpis,APP_140,Paul Jarvis - Fathom Analytics / Company of One,app,キーワード一致: analytics
track-kpis,APP_155,Ilya Volodarsky - Segment,app,キーワード一致: analytics
track-kpis,APP_158,Monica Lent - Affilimate,app,キーワード一致: analytics
track-kpis,APP_169,Amy Hoy - Noko (Freckle) & 30x500,app,キーワード一致: tracking
track-kpis,NL_CASE_001,High Revenue Newsletters Collection,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_002,Monthly 100K+ Revenue Cases,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_003,Niche Success Cases,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_003_02,The High Performance Journal,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_003_03,Tech Email Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_003_15,Matt Goodwin Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_003_16,Lookout Media,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_004,Knowledge & Unique Content,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_005,Lenny's Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_006,Letters from an American,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_007,The Pragmatic Engineer,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_LOW_001,Indie Creator Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_LOW_002,Side Hustle 3-Month,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_LOW_003,Micro Niche Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_LOW_004,Student Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_LOW_005,Local Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_MID_001,Extra Points,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_MID_002,Chief in the North,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_MID_002B,Naptown Scoop,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_MID_003,Parenting Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_MID_003B,Stacked Marketer,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_MID_004,Alex Brogan Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_001,ByteByteGo Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_002,Morning Brew,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_003,The Hustle,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_004,Lenny's Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_005,Milk Road,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_006,Ben's Bites,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_007,TLDR Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_008,The Rundown AI,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_009,Not Boring,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_010,The Generalist,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_011,Growth.design,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_012,Indie Hackers Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_013,Dense Discovery,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_014,Trends.vc,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_015,The Bootstrapped Founder,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_016,Liberty's Highlights,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_017,Compounding Quality,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_018,Product Hunt Daily,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_019,SparkLoop / Send & Grow,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P1_020,Newsletter Operator,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P2_001,Milk Road,newsletter,キーワード一致: metrics
track-kpis,NL_CASE_P2_002,The Hustle,newsletter,キーワード一致: metrics
track-kpis,NL_MARKET_001,2025 Newsletter Market Trends,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_001,32 Billion Yen Case,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_001B,International Newsletter Case,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_002,Lawyer to 4 Billion,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_003,Solo 26 Billion Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_004,AI 2 Billion Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_005,Street Culture Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_006,Parenting 86M Newsletter,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_007,Alex Brogan Overseas,newsletter,キーワード一致: metrics
track-kpis,NL_OVERSEAS_008,Naptown Scoop Overseas,newsletter,キーワード一致: metrics
validate-cpf,APP_006,Max Artemov - App Portfolio Strategy,app,キーワード一致: mvp
validate-cpf,APP_032,CJ Zafir - Code Guide,app,キーワード一致: mvp
validate-cpf,APP_036,Siyabend Ozdemir - GenPPT,app,キーワード一致: mvp
validate-cpf,APP_050,Diego Roshardt - AppAlchemy,app,キーワード一致: mvp
validate-cpf,APP_052,Grant McConnaughey - Postpone,app,キーワード一致: mvp
validate-cpf,APP_063,Takuya Matsuyama - Inkdrop / Devaslife,app,キーワード一致: mvp
validate-cpf,APP_068,David Bressler - Formula Bot,app,キーワード一致: mvp
validate-cpf,APP_105,Lukas Hermann - StageTimer,app,キーワード一致: mvp
validate-cpf,APP_114,Chris Poka - Designpulse,app,キーワード一致: mvp
validate-cpf,APP_119,Richard Wang - Leadmore AI,app,キーワード一致: mvp
validate-cpf,APP_124,Marc Seitz - Papermark,app,キーワード一致: mvp
validate-cpf,APP_142,Bram Kanstein - Startup Stash / NoCodeMVP,app,キーワード一致: mvp
validate-cpf,APP_153,Samy Dindane - Hypefury,app,キーワード一致: mvp
validate-cpf,NL_CASE_001,High Revenue Newsletters Collection,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_002,Monthly 100K+ Revenue Cases,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_003,Niche Success Cases,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_003_02,The High Performance Journal,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_003_03,Tech Email Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_003_15,Matt Goodwin Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_003_16,Lookout Media,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_004,Knowledge & Unique Content,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_005,Lenny's Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_006,Letters from an American,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_007,The Pragmatic Engineer,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_LOW_001,Indie Creator Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_LOW_002,Side Hustle 3-Month,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_LOW_003,Micro Niche Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_LOW_004,Student Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_LOW_005,Local Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_LOW_006,Hobby Newsletter Pattern（複数事例統合）,newsletter,"success_patternに該当: hobby_monetization, side_hustle"
validate-cpf,NL_CASE_LOW_007,Weekly Newsletter Pattern（週1配信パターン）,newsletter,"success_patternに該当: consistency_wins, slow_growth"
validate-cpf,NL_CASE_LOW_008,Ad Revenue Newsletter Pattern（広告収益モデル）,newsletter,"success_patternに該当: ad_monetization, scale_focus"
validate-cpf,NL_CASE_LOW_009,Curation Newsletter Pattern（キュレーション型）,newsletter,"success_patternに該当: curation_mastery, time_saving_value"
validate-cpf,NL_CASE_MID_001,Extra Points,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_MID_002,Chief in the North,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_MID_002B,Naptown Scoop,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_MID_003,Parenting Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_MID_003B,Stacked Marketer,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_MID_004,Alex Brogan Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_P1_001,ByteByteGo Newsletter,newsletter,"success_patternに該当: niche_domination, data_moat"
validate-cpf,NL_CASE_P1_002,Morning Brew,newsletter,"success_patternに該当: curation_king, community_driven"
validate-cpf,NL_CASE_P1_003,The Hustle,newsletter,"success_patternに該当: curation_king, personality_brand"
validate-cpf,NL_CASE_P1_004,Lenny's Newsletter,newsletter,"success_patternに該当: niche_domination, community_driven"
validate-cpf,NL_CASE_P1_005,Milk Road,newsletter,"success_patternに該当: fast_exit, existing_audience"
validate-cpf,NL_CASE_P1_006,Ben's Bites,newsletter,"success_patternに該当: perfect_timing, learning_in_public"
validate-cpf,NL_CASE_P1_007,TLDR Newsletter,newsletter,"success_patternに該当: side_project_start, niche_expansion"
validate-cpf,NL_CASE_P1_008,The Rundown AI,newsletter,"success_patternに該当: perfect_timing, twitter_newsletter_flywheel"
validate-cpf,NL_CASE_P1_009,Not Boring,newsletter,"success_patternに該当: voice_differentiation, media_to_vc"
validate-cpf,NL_CASE_P1_010,The Generalist,newsletter,"success_patternに該当: quality_over_quantity, expert_collaboration"
validate-cpf,NL_CASE_P1_011,Growth.design,newsletter,"success_patternに該当: format_innovation, no_marketing"
validate-cpf,NL_CASE_P1_012,Indie Hackers Newsletter,newsletter,"success_patternに該当: community_first, acquisition_exit"
validate-cpf,NL_CASE_P1_013,Dense Discovery,newsletter,"success_patternに該当: quality_over_quantity, clear_values"
validate-cpf,NL_CASE_P1_014,Trends.vc,newsletter,"success_patternに該当: niche_discovery, experimentation"
validate-cpf,NL_CASE_P1_015,The Bootstrapped Founder,newsletter,"success_patternに該当: credibility_first, multi_revenue"
validate-cpf,NL_CASE_P1_016,Liberty's Highlights,newsletter,"success_patternに該当: authenticity, pure_subscription"
validate-cpf,NL_CASE_P1_017,Compounding Quality,newsletter,"success_patternに該当: rapid_growth, pure_organic"
validate-cpf,NL_CASE_P1_018,Product Hunt Daily,newsletter,キーワード一致: mvp
validate-cpf,NL_CASE_P1_019,SparkLoop / Send & Grow,newsletter,"success_patternに該当: saas_exit, platform_partnership"
validate-cpf,NL_CASE_P1_020,Newsletter Operator,newsletter,"success_patternに該当: expertise_based, course_funnel"
validate-cpf,NL_CASE_P2_001,Milk Road,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_CASE_P2_002,The Hustle,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_MARKET_001,2025 Newsletter Market Trends,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_001,32 Billion Yen Case,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_001B,International Newsletter Case,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_002,Lawyer to 4 Billion,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_003,Solo 26 Billion Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_004,AI 2 Billion Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_005,Street Culture Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_006,Parenting 86M Newsletter,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_007,Alex Brogan Overseas,newsletter,success_patternに該当: niche_domination
validate-cpf,NL_OVERSEAS_008,Naptown Scoop Overseas,newsletter,success_patternに該当: niche_domination
validate-pmf,APP_015,Alex West - Cyberleads,app,キーワード一致: pmf
validate-pmf,APP_021,Zach Yadegari - Cal AI,app,キーワード一致: retention
validate-pmf,APP_070,Maciej Cupial - Calendesk 破産からの復活,app,キーワード一致: pmf
validate-pmf,NL_CASE_001,High Revenue Newsletters Collection,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_002,Monthly 100K+ Revenue Cases,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_003,Niche Success Cases,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_003_02,The High Performance Journal,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_003_03,Tech Email Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_003_15,Matt Goodwin Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_003_16,Lookout Media,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_004,Knowledge & Unique Content,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_005,Lenny's Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_006,Letters from an American,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_007,The Pragmatic Engineer,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_LOW_001,Indie Creator Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_LOW_002,Side Hustle 3-Month,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_LOW_003,Micro Niche Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_LOW_004,Student Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_LOW_005,Local Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_LOW_006,Hobby Newsletter Pattern（複数事例統合）,newsletter,"success_patternに該当: hobby_monetization, side_hustle"
validate-pmf,NL_CASE_LOW_007,Weekly Newsletter Pattern（週1配信パターン）,newsletter,"success_patternに該当: consistency_wins, slow_growth"
validate-pmf,NL_CASE_LOW_008,Ad Revenue Newsletter Pattern（広告収益モデル）,newsletter,"success_patternに該当: ad_monetization, scale_focus"
validate-pmf,NL_CASE_LOW_009,Curation Newsletter Pattern（キュレーション型）,newsletter,"success_patternに該当: curation_mastery, time_saving_value"
validate-pmf,NL_CASE_MID_001,Extra Points,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_MID_002,Chief in the North,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_MID_002B,Naptown Scoop,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_MID_003,Parenting Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_MID_003B,Stacked Marketer,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_MID_004,Alex Brogan Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_P1_001,ByteByteGo Newsletter,newsletter,"success_patternに該当: niche_domination, data_moat"
validate-pmf,NL_CASE_P1_002,Morning Brew,newsletter,"success_patternに該当: curation_king, community_driven"
validate-pmf,NL_CASE_P1_003,The Hustle,newsletter,"success_patternに該当: curation_king, personality_brand"
validate-pmf,NL_CASE_P1_004,Lenny's Newsletter,newsletter,"success_patternに該当: niche_domination, community_driven"
validate-pmf,NL_CASE_P1_005,Milk Road,newsletter,"success_patternに該当: fast_exit, existing_audience"
validate-pmf,NL_CASE_P1_006,Ben's Bites,newsletter,"success_patternに該当: perfect_timing, learning_in_public"
validate-pmf,NL_CASE_P1_007,TLDR Newsletter,newsletter,"success_patternに該当: side_project_start, niche_expansion"
validate-pmf,NL_CASE_P1_008,The Rundown AI,newsletter,"success_patternに該当: perfect_timing, twitter_newsletter_flywheel"
validate-pmf,NL_CASE_P1_009,Not Boring,newsletter,"success_patternに該当: voice_differentiation, media_to_vc"
validate-pmf,NL_CASE_P1_010,The Generalist,newsletter,"success_patternに該当: quality_over_quantity, expert_collaboration"
validate-pmf,NL_CASE_P1_011,Growth.design,newsletter,"success_patternに該当: format_innovation, no_marketing"
validate-pmf,NL_CASE_P1_012,Indie Hackers Newsletter,newsletter,"success_patternに該当: community_first, acquisition_exit"
validate-pmf,NL_CASE_P1_013,Dense Discovery,newsletter,"success_patternに該当: quality_over_quantity, clear_values"
validate-pmf,NL_CASE_P1_014,Trends.vc,newsletter,"success_patternに該当: niche_discovery, experimentation"
validate-pmf,NL_CASE_P1_015,The Bootstrapped Founder,newsletter,"success_patternに該当: credibility_first, multi_revenue"
validate-pmf,NL_CASE_P1_016,Liberty's Highlights,newsletter,"success_patternに該当: authenticity, pure_subscription"
validate-pmf,NL_CASE_P1_017,Compounding Quality,newsletter,"success_patternに該当: rapid_growth, pure_organic"
validate-pmf,NL_CASE_P1_018,Product Hunt Daily,newsletter,"success_patternに該当: platform_extension, vc_backed"
validate-pmf,NL_CASE_P1_019,SparkLoop / Send & Grow,newsletter,"success_patternに該当: saas_exit, platform_partnership"
validate-pmf,NL_CASE_P1_020,Newsletter Operator,newsletter,"success_patternに該当: expertise_based, course_funnel"
validate-pmf,NL_CASE_P2_001,Milk Road,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_CASE_P2_002,The Hustle,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_MARKET_001,2025 Newsletter Market Trends,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_001,32 Billion Yen Case,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_001B,International Newsletter Case,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_002,Lawyer to 4 Billion,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_003,Solo 26 Billion Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_004,AI 2 Billion Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_005,Street Culture Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_006,Parenting 86M Newsletter,newsletter,success_patternに該当: niche_domination
validate-pmf,NL_OVERSEAS_007,Alex Brogan Overseas,newsletter,success_patternに該当: niche_domination
